distinct_id,"Document le plus recommand√©","Document 2","Document 3","Document 4","Document 5","Score de la meilleur reco","Score 2","Score 3","Score 4","Score 5"
7d7184dd-d56a-4b24-9d1e-9d7780659ea3,74c55886-abd3-4871-a9ed-fd739c0885d5,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,31817c5a-d893-4fe5-8527-6d9f05d50536,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,45.1,44.2,38.5,30.8
80b4c407-6ea1-4f90-95b8-7608fb6c158e,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,42.7,42.2,35,27.4
82a282bd-87c5-4660-9d6b-04aa3da24d1b,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,33.2,13.7,13.2,10.7
84dbf474-83e7-4c34-adc0-af84dd576a22,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,35.3,15.1,14.6,12
86d76011-5ac4-417e-b35d-a25050290f2b,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,33.5,13.9,13.5,11
88ef4a1a-a39d-4db4-9978-f8581ea08cf4,2d67c10f-956e-4453-bea5-d58c8b2aed15,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,5011267c-10fd-4e62-a83d-3f53653527a5,100,26.8,26.2,22.9,17.7
8c102325-9c92-419d-8415-61f8fa02ae6c,74c55886-abd3-4871-a9ed-fd739c0885d5,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,7bac4ec5-4f95-4723-9cde-1ab35083b536,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,61.7,55.3,49.6,49.1
8dd37dbf-7958-48b5-b92d-94fcde5a36bb,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,32.8,13.5,12.9,10.3
8f7ba373-e0bf-4eb4-8c6e-4a05df5356b7,2d67c10f-956e-4453-bea5-d58c8b2aed15,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,5011267c-10fd-4e62-a83d-3f53653527a5,100,13.3,10.6,10.3,8.9
9190964a-5254-4e21-9861-b5707dadb757,2d67c10f-956e-4453-bea5-d58c8b2aed15,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,100,20.6,17.7,14.7,14.2
93a8e31e-3581-4b7a-9cca-87e1c89a4b98,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,47.7,47.3,40.5,32.8
93b83640-09cc-4a56-a95e-4c64aa5c2ed9,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,7bac4ec5-4f95-4723-9cde-1ab35083b536,100,35.6,15.1,12.3,9.9
97d532c1-1249-465c-a693-d917797ae3e4,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,32.8,13.5,12.9,10.4
992c21f5-7a85-433a-bdea-ebc7abdfdb92,2d67c10f-956e-4453-bea5-d58c8b2aed15,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,22,21.3,18.2,15.2
9a6dfd94-0329-41e2-97ed-f30d443b870f,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,100,45.1,38.9,31.3,29.4
9bedf088-3925-4be4-9bea-c923f2523860,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,36.3,16.1,15.5,12.7
9ed3aaeb-1821-4f69-a8e2-18f8fd916975,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,37,16.6,16.1,13.4
a427d5b4-b8b7-4e21-a323-c3430270ddd7,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,31817c5a-d893-4fe5-8527-6d9f05d50536,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,100,99.3,91.2,84.4,79.7
a8db126f-d5f3-4736-845e-89b55313bf47,2d67c10f-956e-4453-bea5-d58c8b2aed15,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,16.1,15.9,13.2,10.5
aa6530f4-ecc2-4edb-9133-db4d819d4cd9,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,32.7,13.2,12.8,10.4
ab3d91a6-c9d0-4856-a684-7938e0f2c482,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,33,13.5,13,10.5
abde1ee3-c9f9-487a-87a6-dca98ebc58fd,31817c5a-d893-4fe5-8527-6d9f05d50536,73dcb360-cc78-4b5a-af42-c7011be2a872,5f76086f-2632-4ac6-bc5a-ae329642bc8c,c6e49d6b-2bf7-4a14-952d-dd593c7f22ce,6d3471e7-54d9-4ef9-81cd-a3c5a7ce4810,100,85.1,84.5,83.8,83
b1d8775e-dac2-43a7-8979-a9f9f0c36c00,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,32,12.6,12.2,9.8
b28d3cfb-8a9a-4382-9fea-7cee50c486ff,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,36.4,16.6,15.7,12.8
b6ddb2d3-523d-4083-a1f7-7d7b2d0fa16c,d7528f22-ec63-4981-a09c-20475887e2c4,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,31817c5a-d893-4fe5-8527-6d9f05d50536,8837f122-96a1-4052-adf7-a5aaeaf24929,89ee6278-6198-4eb7-930a-a4fdf048e8b1,100,93.1,70,56.8,52.6
bedab82d-62b4-481a-b2b6-2ba6377c8885,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,31817c5a-d893-4fe5-8527-6d9f05d50536,100,67.8,46.5,46.5,40.7
c42287b1-4dcd-490e-a513-7064358ff8a4,74c55886-abd3-4871-a9ed-fd739c0885d5,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,31817c5a-d893-4fe5-8527-6d9f05d50536,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,42.8,42.8,35.9,28.3
c669fa63-3cdd-459e-b025-33e0a02f3108,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,32.4,13.2,12.6,10.1
c7659a62-c1e1-410b-ba78-af552d3a4794,74c55886-abd3-4871-a9ed-fd739c0885d5,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,100,45.9,38.7,30.9,30.8
c7796e42-399a-43de-8c5d-61714954c3e2,74c55886-abd3-4871-a9ed-fd739c0885d5,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,100,41.8,34.4,26.8,26.5
d00ac316-f07a-477c-8c3a-28f53e77300b,74c55886-abd3-4871-a9ed-fd739c0885d5,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,5011267c-10fd-4e62-a83d-3f53653527a5,100,48.4,34.2,32.9,29.1
d0b4608e-3f77-41ab-9533-a91c3bb1cb4d,74c55886-abd3-4871-a9ed-fd739c0885d5,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,5011267c-10fd-4e62-a83d-3f53653527a5,100,56.5,51.2,46.8,43.9
d2e93033-0257-4d54-9da6-f9e873d59d01,00fd97c0-f6f0-49d6-8658-e909717a497f,cc351040-a05d-490f-bb42-d5bb15b42a59,687557e7-b342-46ad-8a39-cfdd225d6c77,b030e9e3-9a66-4cac-a949-16330a023a77,aff7f3e1-e083-4b0e-80ae-83748564638b,100,98,70.1,63.5,61.6
d3b50eda-5357-434d-9821-f4806aad12a3,2d67c10f-956e-4453-bea5-d58c8b2aed15,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,13.8,13.5,11.1,8.5
db692131-ae7a-4f62-9e87-152415c0d0a0,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,35.8,15.4,14.9,12.3
e82b1d3d-510f-4b10-a056-60b5a3dbf609,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,d7528f22-ec63-4981-a09c-20475887e2c4,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,13f5a336-a891-4aff-8ddf-0d3e1ac7f487,100,78.6,62.8,58.7,47.7
ebacacba-405e-4a63-b1a7-678ab56e2666,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,35.7,16.1,15.2,12.3
ed0100ac-5105-4e0f-b544-62302342c3c2,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,31.2,12.5,11.8,9.3
ed8ea22d-a8d7-4bb3-add7-6252cf9e52ec,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,31.4,12,11.7,9.4
ee4dab9b-d73d-4ef5-8b5e-00544f3281fb,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,33.4,13.6,13.2,10.6
ef0bd814-1b22-490d-bea8-012839f7e19e,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,43.5,43.3,36.2,28.6
efad1a0c-31fe-4466-8e37-f52c37c0fbf9,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,d7528f22-ec63-4981-a09c-20475887e2c4,7bac4ec5-4f95-4723-9cde-1ab35083b536,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,36,12.7,10,9.9
f089e997-8b45-47cf-8b27-47276efe94f6,2d67c10f-956e-4453-bea5-d58c8b2aed15,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,15.4,14.8,12.1,9.5
f08d6730-9002-4e59-92a4-f9310c1fed62,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,5011267c-10fd-4e62-a83d-3f53653527a5,100,43.7,15.7,15.5,13.8
f19c7067-4eed-4cfd-9104-b5e070b92f7f,74c55886-abd3-4871-a9ed-fd739c0885d5,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,5011267c-10fd-4e62-a83d-3f53653527a5,cc351040-a05d-490f-bb42-d5bb15b42a59,100,39.9,37.3,33.9,30.8
f1d81044-2d99-4f6e-ac8c-4c85cc337bd8,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,43.5,42.9,35.6,28
f20eee05-cb08-49ff-b080-4c1dab35d102,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,31817c5a-d893-4fe5-8527-6d9f05d50536,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,100,98.4,91,81.3,76.7
f655d046-140a-493f-9b89-be02b93ef4bd,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,31817c5a-d893-4fe5-8527-6d9f05d50536,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,100,98.4,85.1,68.5,63.9
f7119947-b014-4ea0-8f7c-ff55441a7fe9,74c55886-abd3-4871-a9ed-fd739c0885d5,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,5011267c-10fd-4e62-a83d-3f53653527a5,cc351040-a05d-490f-bb42-d5bb15b42a59,100,39.8,37.3,33.8,30.7
f7147a4e-a26d-43e7-8543-7db59f710431,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,5011267c-10fd-4e62-a83d-3f53653527a5,100,64.6,55.8,52.9,50.2
f8b44f8c-ac25-475b-bee6-aa9caa1c5508,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,5011267c-10fd-4e62-a83d-3f53653527a5,100,35.1,9.4,9.2,7.9
f9e80aca-c967-4990-b007-d0ccc45f539a,74c55886-abd3-4871-a9ed-fd739c0885d5,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,100,46.6,39.8,32.1,30.9
fa189a7d-2d31-401f-939a-186fa3ab01a1,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,100,32.2,12.9,12.4,9.9
fa408e97-1ab2-40ad-ab78-a47be803260b,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,100,64.7,64.4,58.7,54.5
fa6f9a6d-fd6a-4ea8-9748-118e01e1e37c,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,d7528f22-ec63-4981-a09c-20475887e2c4,00fd97c0-f6f0-49d6-8658-e909717a497f,100,86.9,81.4,71.6,67.7
fdeb7937-739d-4393-8b30-69840a19b343,74c55886-abd3-4871-a9ed-fd739c0885d5,31817c5a-d893-4fe5-8527-6d9f05d50536,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,100,40.8,39.3,24,24
fe2fe211-6bbc-4ba6-9394-3b70692fed1f,2d67c10f-956e-4453-bea5-d58c8b2aed15,74c55886-abd3-4871-a9ed-fd739c0885d5,d7528f22-ec63-4981-a09c-20475887e2c4,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,100,42.9,18.1,15,14.3
ffc0a5cc-96d1-4dd1-9012-689a42efe8fc,74c55886-abd3-4871-a9ed-fd739c0885d5,65a138a9-ec54-4e4b-aaac-9286b01a7ec6,50a61dc8-9bdb-4f0a-a45f-5c2c7ca1d7bf,7bac4ec5-4f95-4723-9cde-1ab35083b536,5011267c-10fd-4e62-a83d-3f53653527a5,100,61,50.7,47.5,44.5
